Timestamp,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17,ID18,ID19,ID20,ID21,ID22,ID23,ID24,ID25,ID26,ID28,ID29,ID30,ID31,ID32,ID33,ID34,ID35,ID36,ID37,ID38,ID39,ID40,ID41,ID42,ID43,Timestamp,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17,ID18,ID19,ID20,ID21,ID22,ID23,ID24,ID25,ID26,ID27,ID28,ID29,ID30,ID31,ID32,ID33,ID34,ID35,ID36,ID37,ID38,ID39,ID40,ID41,ID42,ID43
28/11/2017 14:00,19.315,0.0,0.0,0.0,0.0,0.0,0.0,17.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.567,0.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28/11/2017 14:00,20.498,0.0,0.0,0.0,0.0,0.0,0.0,15.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.406,0.0,19.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/11/2017 15:30,18.313,0.0,0.0,0.0,0.0,0.0,0.0,17.141,0.0,0.0,14.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63,20.154,24.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28/11/2017 15:30,23.437,0.0,0.0,0.0,0.0,0.0,0.0,15.145,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.157,22.157,19.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/11/2017 17:00,17.812,0.0,0.0,0.0,0.0,0.0,0.0,16.953,0.0,0.0,14.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.379,19.404,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28/11/2017 17:00,22.187,0.0,0.0,0.0,0.0,0.0,0.0,15.897,0.0,0.0,13.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.344,22.344,19.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/11/2017 18:30,17.499,0.0,0.0,0.0,0.0,0.0,0.0,18.58,0.0,0.0,14.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.254,19.091,24.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28/11/2017 18:30,21.561,0.0,0.0,0.0,0.0,0.0,0.0,16.461,0.0,0.0,12.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,22.47,19.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/11/2017 20:00,17.249,0.0,0.0,0.0,0.0,0.0,0.0,19.268,0.0,0.0,13.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.129,18.778,24.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28/11/2017 20:00,21.499,0.0,0.0,0.0,0.0,0.0,0.0,16.774,0.0,0.0,12.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.344,22.344,20.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/11/2017 21:30,17.061,0.0,0.0,0.0,0.0,0.0,0.0,19.519,0.0,0.0,15.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.004,18.466,23.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28/11/2017 21:30,21.374,0.0,0.0,0.0,0.0,0.0,0.0,16.712,0.0,0.0,14.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.407,22.407,19.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/11/2017 23:00,16.873,0.0,0.0,0.0,0.0,0.0,0.0,19.394,0.0,0.0,14.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.879,18.591,22.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28/11/2017 23:00,21.686,0.0,0.0,0.0,0.0,0.0,0.0,16.461,0.0,0.0,13.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.094,22.094,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2017 00:30,16.936,0.0,0.0,0.0,0.0,0.0,0.0,19.018,0.0,0.0,14.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.879,18.653,21.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29/11/2017 00:30,20.31,0.0,0.0,0.0,0.0,0.0,0.0,16.211,0.0,0.0,13.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.969,21.969,19.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2017 02:00,16.936,0.0,0.0,0.0,0.0,0.0,0.0,18.705,0.0,0.0,14.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.942,18.528,20.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29/11/2017 02:00,18.934,0.0,0.0,0.0,0.0,0.0,0.0,15.96,0.0,0.0,12.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.844,21.844,18.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2017 03:30,16.748,0.0,0.0,0.0,0.0,0.0,0.0,18.393,0.0,0.0,14.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.067,18.153,20.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29/11/2017 03:30,18.245,0.0,0.0,0.0,0.0,0.0,0.0,15.709,0.0,0.0,12.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.907,21.907,18.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2017 05:00,16.497,0.0,0.0,0.0,0.0,0.0,0.0,18.08,0.0,0.0,13.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.067,17.84,19.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29/11/2017 05:00,17.807,0.0,0.0,0.0,0.0,0.0,0.0,15.521,0.0,0.0,12.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.032,22.032,18.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2017 06:30,16.31,0.0,0.0,0.0,0.0,0.0,0.0,16.828,0.0,0.0,13.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.504,17.778,22.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29/11/2017 06:30,17.369,0.0,0.0,0.0,0.0,0.0,0.0,15.333,0.0,0.0,12.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.094,22.094,18.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2017 08:00,16.122,0.0,0.0,0.0,0.0,0.0,0.0,16.39,0.0,0.0,13.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.88,19.467,24.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29/11/2017 08:00,19.372,0.0,0.0,0.0,0.0,0.0,0.0,15.082,0.0,0.0,12.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.907,21.907,19.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2017 09:30,18.376,0.0,0.0,0.0,0.0,0.0,0.0,16.077,0.0,0.0,15.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.755,22.843,25.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29/11/2017 09:30,20.623,0.0,0.0,0.0,0.0,0.0,0.0,14.957,0.0,0.0,13.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.094,22.094,19.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2017 11:00,21.067,0.0,0.0,0.0,0.0,0.0,0.0,16.077,0.0,0.0,14.387,0.0,0.0,0.0,14.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.192,21.905,24.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29/11/2017 11:00,24.687,0.0,0.0,0.0,0.0,0.0,0.0,14.894,0.0,0.0,12.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.907,22.907,19.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2017 12:30,19.002,0.0,18.045,0.0,0.0,0.0,0.0,15.827,0.0,0.0,14.324,0.0,0.0,0.0,15.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.129,21.53,24.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29/11/2017 12:30,21.936,0.0,21.124,0.0,0.0,0.0,0.0,14.894,0.0,0.0,12.736,0.0,0.0,0.0,15.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,22.47,19.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2017 14:00,18.0,0.0,17.983,0.0,0.0,0.0,0.0,15.576,0.0,0.0,14.136,0.0,0.0,0.0,18.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.004,21.218,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29/11/2017 14:00,21.374,0.0,21.311,0.0,0.0,0.0,0.0,14.769,0.0,0.0,12.611,0.0,0.0,0.0,18.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.844,21.844,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/11/2017 15:30,17.499,0.0,18.045,0.0,0.0,0.0,0.0,15.388,0.0,0.0,13.698,0.0,13.707,0.0,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.942,20.28,23.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94,0.0,0.0,0.0,0.0,0.0,18.548,0.0,0.0,0.0,29/11/2017 15:30,24.187,0.0,21.686,0.0,0.0,0.0,0.0,14.581,0.0,0.0,12.423,0.0,16.806,0.0,21.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.969,21.969,19.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.833,0.0,0.0,0.0,0.0,0.0,16.095,0.0,0.0,0.0
29/11/2017 17:00,16.873,0.0,18.045,0.0,0.0,0.0,0.0,15.075,0.0,0.0,13.51,0.0,15.336,0.0,19.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.129,19.592,24.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.815,0.0,0.0,0.0,0.0,0.0,18.548,0.0,0.0,15.89,29/11/2017 17:00,22.624,0.0,21.436,0.0,0.0,0.0,0.0,14.957,0.0,0.0,12.36,0.0,16.994,0.0,21.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.782,21.782,19.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.77,0.0,0.0,0.0,0.0,0.0,16.781,0.0,0.0,17.031
